Wikipedia movie ID,Result,Prediction
19301429,Peaceful,-1.0
628120,Mild,0.0
3520906,Mild,0.0
1592736,Peaceful,-1.0
7238588,Mild,0.0
12509757,Violent,1.0
21008312,Peaceful,-1.0
6987479,Mild,0.0
2292864,Peaceful,-1.0
8777711,Violent,1.0
74871,Violent,1.0
685987,Peaceful,-1.0
4644031,Violent,1.0
8499528,Mild,0.0
14728039,Peaceful,-1.0
1663320,Mild,0.0
19152358,Violent,1.0
74868,Mild,0.0
1853200,Peaceful,-1.0
5718787,Violent,1.0
25411775,Violent,1.0
8056688,Peaceful,-1.0
4605171,Peaceful,-1.0
6332837,Violent,1.0
10594693,Mild,0.0
3327607,Peaceful,-1.0
22486844,Mild,0.0
8337507,Violent,1.0
15706563,Mild,0.0
2339741,Violent,1.0
14291637,Mild,0.0
1295686,Violent,1.0
45606,Violent,1.0
2542946,Violent,1.0
453830,Peaceful,-1.0
275547,Mild,0.0
28465900,Violent,1.0
2430019,Mild,0.0
15036863,Mild,0.0
28042876,Peaceful,-1.0
16226377,Mild,0.0
6114774,Violent,1.0
31351,Peaceful,-1.0
6823327,Peaceful,-1.0
16674680,Violent,1.0
3673942,Peaceful,-1.0
9340076,Violent,1.0
11262486,Peaceful,-1.0
7725707,Mild,0.0
8700683,Violent,1.0
1380482,Mild,0.0
1456329,Mild,0.0
23902011,Peaceful,-1.0
1367110,Mild,0.0
163462,Mild,0.0
12048544,Violent,1.0
11341340,Mild,0.0
12138493,Peaceful,-1.0
12585204,Mild,0.0
5493659,Violent,1.0
20674415,Violent,1.0
1488066,Violent,1.0
18962686,Mild,0.0
14168925,Violent,1.0
15397835,Peaceful,-1.0
35718038,Mild,0.0
36353797,Peaceful,-1.0
30575,Mild,0.0
35515514,Mild,0.0
17395300,Mild,0.0
4278437,Peaceful,-1.0
685721,Mild,0.0
6691690,Mild,0.0
5105411,Mild,0.0
685720,Mild,0.0
142443,Mild,0.0
26178713,Peaceful,-1.0
43307,Mild,0.0
366111,Peaceful,-1.0
1249019,Violent,1.0
3619129,Mild,0.0
9459581,Peaceful,-1.0
8997652,Violent,1.0
7421446,Mild,0.0
25871790,Violent,1.0
24964277,Mild,0.0
445066,Violent,1.0
4340789,Mild,0.0
4788925,Peaceful,-1.0
26057620,Mild,0.0
14174980,Mild,0.0
46505,Mild,0.0
20760084,Mild,0.0
27223546,Violent,1.0
20731623,Peaceful,-1.0
15386228,Violent,1.0
3112996,Violent,1.0
706860,Peaceful,-1.0
19281170,Violent,1.0
10139367,Mild,0.0
19940455,Mild,0.0
1717731,Peaceful,-1.0
770083,Violent,1.0
23272959,Violent,1.0
3347962,Mild,0.0
8850105,Mild,0.0
23449348,Violent,1.0
19278375,Peaceful,-1.0
4907371,Peaceful,-1.0
22291285,Mild,0.0
30854972,Violent,1.0
5409260,Peaceful,-1.0
28312226,Violent,1.0
453573,Violent,1.0
12260258,Peaceful,-1.0
28817360,Mild,0.0
25105934,Peaceful,-1.0
2379908,Peaceful,-1.0
11614763,Peaceful,-1.0
3331330,Mild,0.0
1858604,Violent,1.0
9694681,Mild,0.0
1007009,Violent,1.0
2100492,Mild,0.0
24827899,Mild,0.0
23734853,Peaceful,-1.0
10183625,Mild,0.0
161452,Violent,1.0
19554890,Mild,0.0
4187434,Mild,0.0
113454,Violent,1.0
1431065,Mild,0.0
32255889,Mild,0.0
5955514,Violent,1.0
12576808,Mild,0.0
17864265,Violent,1.0
6961461,Violent,1.0
2267722,Peaceful,-1.0
21350474,Violent,1.0
23463534,Mild,0.0
680361,Mild,0.0
19787914,Violent,1.0
190405,Mild,0.0
2969042,Mild,0.0
4696764,Mild,0.0
10931728,Mild,0.0
19046062,Mild,0.0
33656303,Violent,1.0
359571,Mild,0.0
22144721,Mild,0.0
10931684,Peaceful,-1.0
10940332,Violent,1.0
24954740,Violent,1.0
5118135,Mild,0.0
165106,Peaceful,-1.0
18967674,Mild,0.0
19662785,Peaceful,-1.0
6165918,Peaceful,-1.0
21057974,Violent,1.0
3658781,Mild,0.0
2609169,Mild,0.0
14436334,Mild,0.0
2761187,Violent,1.0
77643,Mild,0.0
2539874,Violent,1.0
142457,Violent,1.0
3990322,Violent,1.0
33314767,Mild,0.0
10915095,Peaceful,-1.0
17931096,Mild,0.0
186856,Violent,1.0
3470692,Violent,1.0
18890079,Violent,1.0
21242801,Peaceful,-1.0
92582,Mild,0.0
24147198,Violent,1.0
22657183,Peaceful,-1.0
12746610,Mild,0.0
6097565,Violent,1.0
4515396,Mild,0.0
31839719,Peaceful,-1.0
15463100,Violent,1.0
6177777,Violent,1.0
607444,Peaceful,-1.0
8983787,Peaceful,-1.0
13137023,Mild,0.0
1380313,Peaceful,-1.0
13292846,Mild,0.0
25981715,Mild,0.0
17352897,Peaceful,-1.0
18019926,Violent,1.0
4979704,Violent,1.0
21472296,Mild,0.0
24585123,Mild,0.0
3665621,Peaceful,-1.0
12812600,Violent,1.0
2509885,Violent,1.0
1345561,Peaceful,-1.0
2941852,Mild,0.0
3339200,Mild,0.0
34383684,Peaceful,-1.0
1364205,Violent,1.0
1199638,Violent,1.0
27286055,Mild,0.0
17657295,Violent,1.0
7488209,Peaceful,-1.0
3333,Violent,1.0
16958933,Violent,1.0
20839451,Mild,0.0
365039,Mild,0.0
3662683,Violent,1.0
1353277,Violent,1.0
20981095,Peaceful,-1.0
1594929,Mild,0.0
28763446,Violent,1.0
8750529,Violent,1.0
24251542,Violent,1.0
2980843,Peaceful,-1.0
2476317,Violent,1.0
14615533,Peaceful,-1.0
3782101,Violent,1.0
11448113,Mild,0.0
4515733,Violent,1.0
3145085,Violent,1.0
16494542,Violent,1.0
32207440,Mild,0.0
7094942,Mild,0.0
3539982,Violent,1.0
2296056,Mild,0.0
31972917,Violent,1.0
999394,Mild,0.0
4110795,Mild,0.0
31417999,Mild,0.0
13280124,Violent,1.0
24158189,Violent,1.0
9653698,Peaceful,-1.0
3984733,Violent,1.0
226198,Peaceful,-1.0
6851815,Mild,0.0
26191484,Mild,0.0
2795282,Violent,1.0
4199282,Peaceful,-1.0
9974375,Peaceful,-1.0
2026601,Mild,0.0
34537226,Peaceful,-1.0
7081414,Peaceful,-1.0
944471,Peaceful,-1.0
9219835,Mild,0.0
102026,Mild,0.0
2254144,Peaceful,-1.0
4213154,Mild,0.0
7771844,Violent,1.0
9113663,Violent,1.0
15354287,Mild,0.0
4180145,Violent,1.0
7287758,Violent,1.0
703687,Violent,1.0
5513348,Violent,1.0
971217,Violent,1.0
25746124,Violent,1.0
9478308,Mild,0.0
19282469,Peaceful,-1.0
11517368,Peaceful,-1.0
10377382,Mild,0.0
476640,Peaceful,-1.0
7766381,Peaceful,-1.0
9273330,Mild,0.0
28932258,Peaceful,-1.0
24624474,Mild,0.0
14760799,Violent,1.0
26016562,Mild,0.0
2043990,Mild,0.0
14143521,Violent,1.0
545187,Mild,0.0
4783203,Mild,0.0
28226296,Violent,1.0
492540,Mild,0.0
2964227,Peaceful,-1.0
22281789,Peaceful,-1.0
3520805,Peaceful,-1.0
4186478,Violent,1.0
14104063,Mild,0.0
7513196,Peaceful,-1.0
277710,Mild,0.0
7658324,Mild,0.0
909664,Violent,1.0
3597370,Mild,0.0
23628615,Mild,0.0
33716930,Peaceful,-1.0
15924135,Mild,0.0
4123241,Violent,1.0
682275,Peaceful,-1.0
146947,Violent,1.0
6717319,Mild,0.0
22751,Violent,1.0
29449916,Peaceful,-1.0
1539559,Mild,0.0
277713,Peaceful,-1.0
11450070,Mild,0.0
27763405,Violent,1.0
27063955,Violent,1.0
14421091,Violent,1.0
25183068,Peaceful,-1.0
3979809,Violent,1.0
21412109,Mild,0.0
21250249,Violent,1.0
11894802,Mild,0.0
441280,Violent,1.0
2501824,Peaceful,-1.0
7535009,Peaceful,-1.0
14336079,Peaceful,-1.0
6571638,Mild,0.0
26187979,Violent,1.0
70428,Mild,0.0
144831,Mild,0.0
11351598,Mild,0.0
5620636,Mild,0.0
12665133,Peaceful,-1.0
2956085,Peaceful,-1.0
12835046,Mild,0.0
26030961,Peaceful,-1.0
2448736,Violent,1.0
1608019,Violent,1.0
4345625,Violent,1.0
8291759,Mild,0.0
25830355,Mild,0.0
19968061,Peaceful,-1.0
22278175,Peaceful,-1.0
7518441,Peaceful,-1.0
734419,Violent,1.0
9169267,Mild,0.0
6781858,Peaceful,-1.0
5699114,Violent,1.0
15016005,Mild,0.0
4977010,Violent,1.0
2154180,Violent,1.0
31614378,Violent,1.0
19233847,Peaceful,-1.0
1040965,Violent,1.0
20402406,Violent,1.0
17595675,Mild,0.0
28722503,Violent,1.0
3343617,Peaceful,-1.0
18865496,Mild,0.0
76399,Mild,0.0
32258845,Violent,1.0
4940876,Mild,0.0
11604278,Peaceful,-1.0
5150937,Peaceful,-1.0
17128512,Mild,0.0
8519164,Violent,1.0
1749093,Mild,0.0
29373289,Peaceful,-1.0
2779486,Violent,1.0
25011255,Peaceful,-1.0
2117473,Mild,0.0
27451281,Mild,0.0
7307622,Peaceful,-1.0
35287202,Peaceful,-1.0
12267883,Violent,1.0
30864957,Peaceful,-1.0
6394592,Mild,0.0
29501024,Mild,0.0
2045991,Mild,0.0
9068424,Violent,1.0
28873034,Mild,0.0
21513056,Peaceful,-1.0
10407964,Mild,0.0
1638112,Violent,1.0
3382856,Mild,0.0
4191487,Mild,0.0
314406,Violent,1.0
4008886,Peaceful,-1.0
8620409,Violent,1.0
19554323,Mild,0.0
2243660,Mild,0.0
61501,Peaceful,-1.0
2352505,Violent,1.0
32326508,Mild,0.0
6402018,Mild,0.0
2772142,Peaceful,-1.0
3450583,Mild,0.0
6085266,Violent,1.0
2370658,Violent,1.0
1136182,Mild,0.0
31231394,Mild,0.0
11703733,Peaceful,-1.0
6342627,Violent,1.0
5019011,Peaceful,-1.0
2485103,Mild,0.0
532618,Violent,1.0
1452866,Peaceful,-1.0
3374650,Mild,0.0
6976850,Violent,1.0
24926538,Peaceful,-1.0
10806577,Peaceful,-1.0
6760470,Peaceful,-1.0
7160018,Violent,1.0
26514248,Peaceful,-1.0
19859269,Mild,0.0
8137655,Mild,0.0
1781284,Violent,1.0
20019382,Violent,1.0
35009216,Mild,0.0
920613,Peaceful,-1.0
2372994,Violent,1.0
17430659,Mild,0.0
10499315,Mild,0.0
3730244,Mild,0.0
22318957,Violent,1.0
2310550,Peaceful,-1.0
2513887,Peaceful,-1.0
342926,Mild,0.0
15406605,Violent,1.0
17610897,Violent,1.0
5655933,Mild,0.0
3191378,Peaceful,-1.0
21157144,Peaceful,-1.0
25006668,Violent,1.0
12073433,Violent,1.0
2031778,Violent,1.0
2165760,Violent,1.0
7962487,Peaceful,-1.0
21586409,Violent,1.0
27941379,Violent,1.0
6954370,Mild,0.0
4179778,Mild,0.0
2037403,Peaceful,-1.0
60164,Peaceful,-1.0
32683873,Peaceful,-1.0
23634493,Mild,0.0
22291276,Peaceful,-1.0
9105327,Violent,1.0
3869472,Mild,0.0
18549958,Peaceful,-1.0
14480043,Violent,1.0
2350630,Violent,1.0
2200771,Mild,0.0
9470281,Peaceful,-1.0
7330661,Peaceful,-1.0
10061978,Violent,1.0
1356982,Peaceful,-1.0
3934285,Peaceful,-1.0
1073955,Peaceful,-1.0
3920193,Violent,1.0
19747667,Peaceful,-1.0
5800622,Mild,0.0
1364770,Violent,1.0
4143719,Peaceful,-1.0
21217240,Peaceful,-1.0
27156371,Peaceful,-1.0
541642,Violent,1.0
2082089,Mild,0.0
10328139,Mild,0.0
24171144,Violent,1.0
9595260,Mild,0.0
26658618,Mild,0.0
23961650,Mild,0.0
8401387,Violent,1.0
17437489,Peaceful,-1.0
201448,Mild,0.0
350629,Mild,0.0
14445050,Peaceful,-1.0
5927555,Peaceful,-1.0
4018828,Mild,0.0
6420269,Mild,0.0
709318,Violent,1.0
3730809,Peaceful,-1.0
4248608,Peaceful,-1.0
24551438,Mild,0.0
5291288,Violent,1.0
320502,Violent,1.0
7344950,Peaceful,-1.0
28009904,Peaceful,-1.0
6126268,Violent,1.0
320500,Mild,0.0
9822793,Violent,1.0
3623294,Mild,0.0
9446254,Mild,0.0
282964,Violent,1.0
129602,Peaceful,-1.0
12010187,Mild,0.0
26007295,Mild,0.0
6257968,Peaceful,-1.0
8085358,Mild,0.0
8460547,Mild,0.0
3717574,Mild,0.0
6887230,Violent,1.0
32100598,Peaceful,-1.0
2929705,Mild,0.0
26085256,Violent,1.0
1712658,Violent,1.0
243204,Violent,1.0
18041934,Mild,0.0
5305513,Mild,0.0
2763233,Mild,0.0
19101562,Mild,0.0
12530079,Peaceful,-1.0
9475022,Peaceful,-1.0
13015706,Mild,0.0
1312930,Violent,1.0
11723307,Mild,0.0
15418729,Mild,0.0
1232511,Mild,0.0
2311219,Violent,1.0
1118809,Mild,0.0
34082375,Mild,0.0
2155510,Violent,1.0
27756613,Peaceful,-1.0
177740,Violent,1.0
3021304,Peaceful,-1.0
5305120,Peaceful,-1.0
76335,Violent,1.0
5501567,Violent,1.0
561315,Mild,0.0
15336744,Mild,0.0
4539015,Violent,1.0
2302751,Mild,0.0
3096943,Violent,1.0
11496773,Violent,1.0
4694464,Mild,0.0
6856411,Violent,1.0
2506848,Peaceful,-1.0
16125220,Peaceful,-1.0
36415448,Peaceful,-1.0
5664063,Mild,0.0
12401310,Peaceful,-1.0
15164491,Violent,1.0
897540,Peaceful,-1.0
4852728,Peaceful,-1.0
26717073,Violent,1.0
143259,Peaceful,-1.0
31160411,Peaceful,-1.0
11883104,Violent,1.0
4525665,Peaceful,-1.0
7681320,Violent,1.0
13333148,Violent,1.0
12433713,Mild,0.0
1934977,Mild,0.0
18098742,Peaceful,-1.0
369682,Peaceful,-1.0
26137623,Peaceful,-1.0
9415710,Violent,1.0
1056686,Violent,1.0
13846179,Mild,0.0
13112047,Peaceful,-1.0
4727,Mild,0.0
15047151,Violent,1.0
1041202,Peaceful,-1.0
5550410,Violent,1.0
18798887,Mild,0.0
217793,Peaceful,-1.0
18571859,Peaceful,-1.0
2295405,Violent,1.0
30920276,Mild,0.0
15047111,Violent,1.0
2966368,Mild,0.0
10642431,Violent,1.0
1054845,Mild,0.0
3058148,Peaceful,-1.0
18963606,Mild,0.0
26735714,Peaceful,-1.0
18979350,Mild,0.0
8407529,Mild,0.0
1278961,Mild,0.0
15337018,Violent,1.0
27995999,Mild,0.0
887457,Violent,1.0
4300597,Mild,0.0
6994182,Peaceful,-1.0
901907,Violent,1.0
6500339,Violent,1.0
13501589,Mild,0.0
1830725,Violent,1.0
12613761,Mild,0.0
16199885,Peaceful,-1.0
2563340,Violent,1.0
18599377,Peaceful,-1.0
8666659,Peaceful,-1.0
2695729,Violent,1.0
1358544,Violent,1.0
19947800,Violent,1.0
73977,Mild,0.0
34296392,Peaceful,-1.0
19192023,Mild,0.0
4440277,Violent,1.0
4710606,Violent,1.0
18800331,Mild,0.0
10343550,Mild,0.0
4586623,Peaceful,-1.0
8055976,Peaceful,-1.0
1265864,Mild,0.0
4857566,Mild,0.0
8641043,Peaceful,-1.0
6021280,Violent,1.0
1771625,Mild,0.0
2522220,Violent,1.0
3978163,Mild,0.0
8929476,Mild,0.0
1062036,Peaceful,-1.0
34044006,Violent,1.0
26138037,Mild,0.0
1044875,Peaceful,-1.0
20195915,Mild,0.0
22102102,Mild,0.0
14170318,Mild,0.0
12857910,Peaceful,-1.0
5638547,Violent,1.0
5035585,Peaceful,-1.0
15018795,Mild,0.0
23652051,Mild,0.0
2032676,Violent,1.0
27693775,Mild,0.0
19865922,Peaceful,-1.0
6492614,Mild,0.0
1102282,Violent,1.0
30549208,Violent,1.0
32267636,Mild,0.0
20896389,Peaceful,-1.0
23594997,Peaceful,-1.0
32869134,Violent,1.0
14790659,Peaceful,-1.0
9010968,Peaceful,-1.0
24158073,Peaceful,-1.0
11697273,Violent,1.0
17365387,Violent,1.0
3671998,Violent,1.0
19874156,Mild,0.0
2571604,Mild,0.0
18456072,Violent,1.0
15726696,Violent,1.0
4041456,Peaceful,-1.0
2301060,Peaceful,-1.0
3244123,Mild,0.0
2814516,Peaceful,-1.0
20894604,Violent,1.0
527414,Violent,1.0
18158404,Mild,0.0
5375472,Peaceful,-1.0
534778,Violent,1.0
33117749,Peaceful,-1.0
18716845,Peaceful,-1.0
23252763,Peaceful,-1.0
31657529,Violent,1.0
26389395,Violent,1.0
1577984,Violent,1.0
33269085,Peaceful,-1.0
15122117,Mild,0.0
22087976,Mild,0.0
1129583,Violent,1.0
22050579,Peaceful,-1.0
31706716,Mild,0.0
2557050,Mild,0.0
648921,Violent,1.0
2825783,Mild,0.0
4954419,Mild,0.0
644845,Peaceful,-1.0
14454439,Mild,0.0
1544670,Violent,1.0
8267311,Violent,1.0
16751513,Mild,0.0
6917971,Peaceful,-1.0
26279540,Violent,1.0
19400604,Violent,1.0
174560,Mild,0.0
2887314,Violent,1.0
8004988,Violent,1.0
2932827,Mild,0.0
1898116,Mild,0.0
9907431,Violent,1.0
28368738,Violent,1.0
16747410,Violent,1.0
16072264,Violent,1.0
9309429,Mild,0.0
21427848,Peaceful,-1.0
6119983,Peaceful,-1.0
1357356,Peaceful,-1.0
16686440,Mild,0.0
3140828,Violent,1.0
1271237,Mild,0.0
8753860,Violent,1.0
8850351,Violent,1.0
28204476,Mild,0.0
33497207,Mild,0.0
945305,Mild,0.0
5831289,Violent,1.0
21620643,Violent,1.0
32984773,Mild,0.0
10090763,Mild,0.0
1164646,Mild,0.0
8188906,Violent,1.0
12361350,Mild,0.0
4149808,Violent,1.0
842825,Mild,0.0
12839891,Violent,1.0
1683454,Peaceful,-1.0
13861985,Peaceful,-1.0
6017242,Peaceful,-1.0
15098889,Peaceful,-1.0
10691302,Mild,0.0
180912,Peaceful,-1.0
23959320,Violent,1.0
4541049,Violent,1.0
1681132,Violent,1.0
8891457,Peaceful,-1.0
35886865,Mild,0.0
496401,Violent,1.0
3628560,Mild,0.0
7871980,Peaceful,-1.0
2254896,Violent,1.0
25436873,Violent,1.0
17038375,Violent,1.0
2372989,Peaceful,-1.0
35766264,Peaceful,-1.0
6218427,Mild,0.0
20066135,Mild,0.0
3028833,Mild,0.0
1023043,Peaceful,-1.0
11417077,Mild,0.0
7347460,Peaceful,-1.0
28870327,Mild,0.0
236497,Mild,0.0
21032415,Violent,1.0
13814165,Violent,1.0
19583175,Peaceful,-1.0
7800159,Peaceful,-1.0
5657109,Peaceful,-1.0
1301789,Violent,1.0
3546329,Mild,0.0
5883755,Mild,0.0
12755419,Mild,0.0
876592,Violent,1.0
23295876,Mild,0.0
8026746,Mild,0.0
17355803,Mild,0.0
2368143,Violent,1.0
1631497,Violent,1.0
24027759,Mild,0.0
14451664,Peaceful,-1.0
34480764,Mild,0.0
2547451,Violent,1.0
1721437,Violent,1.0
1524596,Peaceful,-1.0
18807836,Mild,0.0
30906682,Violent,1.0
27754718,Violent,1.0
5010137,Mild,0.0
170139,Peaceful,-1.0
850349,Peaceful,-1.0
12985644,Mild,0.0
14281865,Peaceful,-1.0
3569329,Mild,0.0
633883,Peaceful,-1.0
323715,Violent,1.0
